,Timestamp,FIT-800-00,FIT-800-01,FIT-800-02,FIT-800-03,FIT-800-04,TE-800-01,TE-800-02,TE-800-03,TE-800-04,TE-800-05,TE-800-06,TE-800-07,TE-800-08,TE-800-09,TE-800-10,TE-800-11,TE-800-12,TE-800-13,TE-800-14,TE-800-15,TE-800-16
63,2025-01-29 15:03:03-05:00,1.788643718,13.48649597,20.00305176,9.5462E-05,7.64748764,25.07324219,28.87039185,28.42178345,24.64065552,9.50012207,22.65396118,122.8218079,120.274353,20.89157104,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
64,2025-01-29 15:03:04-05:00,1.788643718,13.48649597,20.00305176,9.5462E-05,7.64748764,25.07324219,28.87039185,28.42178345,24.64065552,9.50012207,22.65396118,122.8218079,120.274353,20.89157104,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
65,2025-01-29 15:03:05-05:00,1.788643718,13.48649597,20.00305176,9.5462E-05,7.64748764,25.07324219,28.87039185,28.42178345,24.64065552,9.50012207,22.65396118,122.8218079,120.274353,20.89157104,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
66,2025-01-29 15:03:06-05:00,1.788643718,13.48649597,20.00305176,9.5462E-05,7.64748764,25.07324219,28.87039185,28.42178345,24.64065552,9.50012207,22.65396118,122.8218079,120.274353,20.89157104,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
67,2025-01-29 15:03:07-05:00,1.788643718,13.51319885,20.00305176,9.5462E-05,7.64748764,25.07324219,28.87039185,28.42178345,24.64065552,9.50012207,22.65396118,122.8218079,120.274353,20.89157104,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
68,2025-01-29 15:03:08-05:00,1.788643718,13.51319885,20.00305176,9.5462E-05,7.64748764,25.07324219,28.87039185,28.42178345,24.64065552,9.50012207,22.65396118,122.8218079,120.274353,20.89157104,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
69,2025-01-29 15:03:09-05:00,1.817254543,13.51319885,19.98970032,9.5462E-05,7.628175735,25.07324219,28.87039185,28.37371826,24.64065552,9.50012207,22.65396118,122.8218079,120.274353,20.89157104,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
70,2025-01-29 15:03:10-05:00,1.817254543,13.51319885,19.98970032,9.5462E-05,7.628175735,25.07324219,28.87039185,28.37371826,24.64065552,9.50012207,22.65396118,122.8218079,120.274353,20.89157104,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
71,2025-01-29 15:03:11-05:00,1.817254543,13.51319885,19.98970032,9.5462E-05,7.628175735,25.07324219,28.87039185,28.37371826,24.64065552,9.50012207,22.65396118,122.6776123,120.2262878,20.84350586,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
72,2025-01-29 15:03:12-05:00,1.817254543,13.51319885,19.98970032,9.5462E-05,7.628175735,25.07324219,28.82232666,28.37371826,24.64065552,9.50012207,22.65396118,122.6776123,120.2262878,20.84350586,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.11315918,22.46170044
73,2025-01-29 15:03:13-05:00,1.817254543,13.51319885,19.98970032,9.5462E-05,7.628175735,25.07324219,28.82232666,28.37371826,24.64065552,9.50012207,22.65396118,122.6776123,120.2262878,20.84350586,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.06509399,22.46170044
74,2025-01-29 15:03:14-05:00,1.817254543,13.51319885,19.98970032,9.5462E-05,7.628175735,25.07324219,28.82232666,28.37371826,24.64065552,9.50012207,22.65396118,122.6776123,120.2262878,20.84350586,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.06509399,22.46170044
75,2025-01-29 15:03:15-05:00,1.817254543,13.51319885,19.98970032,9.5462E-05,7.628175735,25.07324219,28.82232666,28.37371826,24.64065552,9.50012207,22.65396118,122.6776123,120.2262878,20.84350586,21.01974487,23.58322144,23.37493896,22.57385254,23.77548218,19.06509399,22.46170044
